               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,            0.032276,            0.017862,           0.0093858,             0.71804,             0.63039,             0.69672,             0.44335,            0.026045,           0.0084374,           0.0032941,           0.0019392,           0.0019392,           0.0019392
                 142,            0.032457,            0.016257,            0.010619,             0.63526,             0.67134,             0.69934,             0.45198,            0.025811,            0.008404,           0.0031499,           0.0019245,           0.0019245,           0.0019245
                 143,            0.032811,            0.016599,            0.010081,             0.65476,             0.65726,              0.7039,             0.45435,            0.025687,           0.0083887,           0.0031099,           0.0019098,           0.0019098,           0.0019098
                 144,            0.031413,            0.015561,           0.0099578,             0.68963,             0.64567,             0.70173,             0.46077,            0.025638,           0.0083602,           0.0030754,           0.0018951,           0.0018951,           0.0018951
                 145,            0.033857,            0.018122,            0.010633,             0.69219,             0.63243,             0.69884,             0.46188,            0.025682,           0.0083289,           0.0030644,           0.0018804,           0.0018804,           0.0018804
                 146,            0.032553,            0.017662,            0.010668,             0.74774,             0.62643,             0.70898,             0.46744,            0.025685,           0.0082982,           0.0030581,           0.0018657,           0.0018657,           0.0018657
                 147,            0.032983,            0.016415,           0.0097118,             0.71888,             0.63758,             0.70719,             0.46586,            0.025661,           0.0082792,            0.003062,            0.001851,            0.001851,            0.001851
                 148,            0.031128,            0.016374,           0.0099381,             0.74153,             0.62771,             0.70827,             0.46853,            0.025555,           0.0082667,           0.0030541,           0.0018362,           0.0018362,           0.0018362
                 149,            0.032103,              0.0186,           0.0098966,             0.68789,             0.65193,             0.70495,              0.4713,            0.025643,           0.0082586,           0.0030693,           0.0018215,           0.0018215,           0.0018215
                 150,             0.03246,            0.015435,           0.0097161,             0.64864,             0.66364,             0.70522,             0.46707,            0.025655,           0.0082539,             0.00306,           0.0018067,           0.0018067,           0.0018067
                 151,            0.033075,            0.017097,            0.010979,             0.83381,             0.58614,             0.71087,             0.47499,            0.025479,           0.0082408,           0.0030014,            0.001792,            0.001792,            0.001792
                 152,            0.031743,            0.016385,           0.0095795,              0.7234,              0.6364,             0.71242,             0.47556,            0.025402,           0.0082146,            0.002955,           0.0017773,           0.0017773,           0.0017773
                 153,            0.032567,             0.01629,           0.0093218,             0.77977,             0.62661,             0.71748,             0.47405,            0.025336,           0.0082178,           0.0029411,           0.0017625,           0.0017625,           0.0017625
