               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.027659,            0.014195,            0.010471,             0.64949,             0.59098,             0.64676,             0.40881,            0.022071,           0.0083744,           0.0040978,            0.001521,            0.001521,            0.025171
                  66,            0.027099,            0.014962,           0.0094835,             0.65605,             0.58461,             0.64656,             0.40768,            0.022164,           0.0083608,           0.0040838,           0.0015391,           0.0015391,            0.024789
                  67,            0.025975,            0.015764,           0.0094331,             0.66763,             0.57764,             0.64904,              0.4192,            0.022051,           0.0083278,           0.0040534,            0.001557,            0.001557,            0.024407
                  68,            0.028914,            0.014506,            0.011752,             0.65506,             0.59226,             0.65076,             0.42103,             0.02171,           0.0083006,           0.0040498,           0.0015747,           0.0015747,            0.024025
                  69,            0.028118,            0.015541,            0.010596,             0.65414,             0.59015,             0.65323,             0.41241,            0.022382,           0.0082608,           0.0040462,           0.0015921,           0.0015921,            0.023642
                  70,            0.028001,            0.015353,            0.011201,             0.65834,                0.59,             0.65204,             0.40823,              0.0222,           0.0082467,           0.0040098,           0.0016093,           0.0016093,            0.023259
                  71,            0.027411,            0.016275,            0.010506,              0.6776,             0.58773,             0.65852,             0.41735,            0.021767,           0.0082436,           0.0039671,           0.0016263,           0.0016263,            0.022876
                  72,            0.028563,            0.015487,            0.010548,             0.68988,             0.58847,             0.65784,             0.41914,            0.021629,           0.0082356,           0.0039481,           0.0016431,           0.0016431,            0.022493
                  73,            0.027618,            0.016698,           0.0098346,             0.67294,              0.6005,             0.66189,             0.42099,            0.021658,           0.0082082,           0.0039304,           0.0016597,           0.0016597,             0.02211
                  74,            0.028088,            0.015715,            0.010211,             0.66213,             0.60079,             0.66112,             0.42535,            0.021615,           0.0081685,           0.0039096,            0.001676,            0.001676,            0.021726
                  75,             0.02842,             0.01527,            0.011675,              0.6721,               0.604,              0.6604,             0.42692,            0.021843,           0.0081442,           0.0038912,           0.0016921,           0.0016921,            0.021342
                  76,            0.027076,            0.013461,            0.010725,             0.67526,             0.60569,              0.6657,             0.42734,            0.022104,           0.0081229,           0.0038666,           0.0017079,           0.0017079,            0.020958
                  77,            0.027082,            0.014308,            0.010228,             0.68844,             0.60072,             0.67008,             0.43211,            0.021831,           0.0081021,           0.0038394,           0.0017236,           0.0017236,            0.020574
                  78,            0.027579,            0.015951,            0.010668,             0.69977,             0.60197,             0.67365,             0.42816,            0.022075,           0.0080862,           0.0037901,           0.0017389,           0.0017389,            0.020189
                  79,            0.027808,            0.015571,            0.009642,             0.71828,             0.59611,             0.67337,             0.42881,            0.021747,            0.008066,           0.0037399,           0.0017541,           0.0017541,            0.019804
                  80,            0.028301,            0.015185,            0.010896,             0.66971,             0.62191,             0.67659,             0.43557,            0.021497,           0.0080599,           0.0037057,            0.001769,            0.001769,            0.019419
                  81,            0.027614,            0.015413,            0.010001,             0.68143,             0.61838,             0.67611,             0.42895,            0.021474,           0.0080594,           0.0036712,           0.0017836,           0.0017836,            0.019034
                  82,            0.027988,            0.016128,            0.010078,              0.6927,              0.6099,             0.67319,             0.42698,            0.021898,           0.0080286,           0.0036228,           0.0017981,           0.0017981,            0.018648
                  83,            0.028185,            0.016771,            0.010456,             0.63357,             0.66002,              0.6845,             0.44369,            0.021172,           0.0080278,           0.0036256,           0.0018122,           0.0018122,            0.018262
                  84,            0.026319,            0.014308,           0.0089808,             0.65564,             0.64304,              0.6815,             0.43414,            0.021325,           0.0080091,           0.0036236,           0.0018262,           0.0018262,            0.017876
                  85,            0.028006,            0.015923,            0.010898,             0.68396,             0.62734,             0.68976,             0.44133,            0.021165,           0.0079877,           0.0035671,           0.0018398,           0.0018398,             0.01749
                  86,            0.027419,            0.015141,            0.010464,             0.67805,             0.63623,             0.69058,              0.4521,            0.021029,           0.0079555,           0.0035266,           0.0018533,           0.0018533,            0.017103
                  87,            0.026525,            0.014089,           0.0093333,              0.6837,             0.62866,             0.69246,             0.43322,            0.021676,           0.0079213,           0.0035062,           0.0018664,           0.0018664,            0.016716
                  88,            0.026814,            0.015262,           0.0084215,             0.68185,             0.63689,             0.68625,             0.45032,            0.020966,           0.0078997,           0.0034782,           0.0018794,           0.0018794,            0.016329
                  89,            0.027029,            0.014826,           0.0094059,             0.68671,              0.6356,             0.70145,             0.44991,            0.021357,           0.0078834,           0.0034647,            0.001892,            0.001892,            0.015942
                  90,            0.027095,            0.016805,           0.0098582,             0.71586,             0.62621,             0.70992,             0.45374,            0.021429,           0.0078631,            0.003472,           0.0019045,           0.0019045,            0.015554
                  91,            0.027188,            0.013465,           0.0098382,             0.71364,             0.63767,             0.71428,             0.45355,            0.021005,           0.0078622,           0.0034865,           0.0019166,           0.0019166,            0.015167
                  92,            0.026765,            0.014863,           0.0098482,             0.72181,             0.63168,             0.71456,             0.46172,            0.020698,           0.0078342,           0.0034478,           0.0019285,           0.0019285,            0.014779
                  93,            0.026015,             0.01492,            0.010371,             0.70624,             0.64138,             0.71348,             0.46073,            0.020763,            0.007803,           0.0034135,           0.0019401,           0.0019401,             0.01439
                  94,            0.026905,            0.014938,           0.0095648,              0.7054,             0.63381,             0.71404,             0.44997,            0.021023,           0.0078148,           0.0033817,           0.0019515,           0.0019515,            0.014002
                  95,             0.02539,            0.014512,           0.0083458,             0.70694,             0.63752,             0.71677,             0.44059,            0.021711,           0.0077724,           0.0033341,           0.0019626,           0.0019626,            0.013613
                  96,            0.027617,            0.014615,            0.010573,             0.70232,             0.64264,             0.71714,             0.46431,            0.020906,           0.0077689,            0.003301,           0.0019735,           0.0019735,            0.013223
                  97,            0.027083,             0.01623,            0.009244,             0.73202,              0.6388,               0.717,             0.46213,             0.02111,           0.0077405,           0.0032792,           0.0019841,           0.0019841,            0.012834
                  98,            0.026661,            0.014861,           0.0094334,             0.70413,             0.64882,             0.71734,             0.46814,            0.020657,           0.0077313,           0.0032529,           0.0019944,           0.0019944,            0.012444
                  99,            0.026344,            0.013885,           0.0089415,             0.72537,             0.63697,             0.72102,              0.4666,            0.020521,           0.0077305,           0.0032342,           0.0020045,           0.0020045,            0.012054
                 100,             0.02682,            0.015553,           0.0099958,             0.74763,              0.6284,             0.72248,             0.46302,             0.02045,           0.0076989,           0.0032164,           0.0020143,           0.0020143,            0.011664
                 101,            0.026036,              0.0153,            0.008702,              0.7509,             0.62852,             0.71054,             0.46507,             0.02066,           0.0076778,            0.003189,           0.0020238,           0.0020238,            0.011274
                 102,            0.027108,            0.014442,           0.0094702,               0.763,             0.62263,             0.72189,              0.4636,            0.020534,           0.0076538,           0.0031916,           0.0020331,           0.0020331,            0.010883
                 103,             0.02673,            0.014691,           0.0089837,             0.74728,              0.6283,             0.72448,             0.46969,            0.020589,           0.0076396,           0.0031629,           0.0020421,           0.0020421,            0.010492
                 104,            0.026121,            0.014512,           0.0089344,             0.75357,             0.61947,             0.72388,             0.46111,            0.020658,           0.0076267,           0.0031245,           0.0020508,           0.0020508,            0.010101
                 105,            0.026687,            0.015823,           0.0095812,             0.65496,             0.70675,             0.72695,             0.47531,            0.020614,           0.0076057,           0.0030741,           0.0020592,           0.0020592,           0.0097092
