               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.037292,            0.020059,            0.015685,             0.60526,             0.23428,             0.29131,             0.17493,            0.036501,            0.012257,            0.013723,           0.0012466,           0.0012466,            0.030497
                  52,             0.03681,             0.01966,            0.016721,             0.49839,             0.32057,             0.32062,             0.19423,            0.035629,            0.011821,            0.012118,           0.0012675,           0.0012675,            0.030117
                  53,            0.037381,            0.018484,            0.017049,             0.42858,             0.33328,             0.30222,             0.18474,            0.035939,            0.012039,            0.012805,           0.0012881,           0.0012881,            0.029738
                  54,            0.036709,            0.018155,            0.017252,             0.42902,             0.31852,             0.30596,             0.18444,            0.035984,            0.012122,            0.012894,           0.0013086,           0.0013086,            0.029359
                  55,            0.038684,            0.021043,            0.016923,             0.42323,             0.32266,             0.31802,             0.19675,             0.03618,            0.012052,            0.013052,           0.0013289,           0.0013289,            0.028979
                  56,            0.036557,            0.017347,            0.015555,             0.41403,             0.29916,             0.28384,             0.16777,            0.037047,             0.01229,            0.013978,            0.001349,            0.001349,            0.028599
                  57,            0.037759,            0.019629,            0.016867,             0.63512,             0.25278,             0.29543,             0.18081,            0.036254,            0.011946,            0.013286,           0.0013689,           0.0013689,            0.028219
                  58,            0.037438,            0.020102,            0.015353,             0.58403,             0.26586,             0.30086,             0.19151,            0.035905,             0.01206,            0.012979,           0.0013886,           0.0013886,            0.027839
                  59,            0.037348,            0.022782,            0.016306,             0.45612,             0.30486,             0.30443,              0.1812,            0.035883,            0.011969,            0.012673,           0.0014081,           0.0014081,            0.027458
                  60,            0.036866,            0.021106,            0.016127,              0.4455,              0.2734,             0.26968,             0.17015,            0.036599,            0.012249,            0.013468,           0.0014274,           0.0014274,            0.027077
                  61,            0.036607,            0.017727,            0.015091,             0.43876,             0.25629,              0.2618,             0.15294,            0.037115,            0.012689,            0.014757,           0.0014466,           0.0014466,            0.026697
                  62,            0.037227,            0.019402,             0.01507,             0.44739,              0.2114,             0.20897,             0.12095,            0.038219,            0.013044,            0.016508,           0.0014655,           0.0014655,            0.026315
                  63,            0.037619,            0.018412,            0.016424,             0.50682,             0.15936,              0.1729,             0.10062,            0.040798,            0.013678,            0.018141,           0.0014842,           0.0014842,            0.025934
                  64,            0.037819,            0.019416,            0.015534,             0.40424,             0.27182,             0.25835,              0.1541,            0.036633,            0.012223,             0.01408,           0.0015027,           0.0015027,            0.025553
                  65,            0.037237,            0.017638,            0.014496,             0.61665,             0.31145,             0.35318,             0.22038,             0.03497,            0.011488,            0.010806,            0.001521,            0.001521,            0.025171
                  66,             0.03765,             0.01716,            0.015878,             0.48477,             0.28413,             0.27968,             0.16989,            0.036148,            0.012139,            0.013282,           0.0015391,           0.0015391,            0.024789
                  67,            0.037117,            0.020382,            0.016028,             0.58201,             0.36809,             0.36766,             0.22761,            0.034451,             0.01139,            0.010916,            0.001557,            0.001557,            0.024407
                  68,            0.036525,            0.020061,            0.015381,             0.50918,             0.25446,             0.27382,             0.16543,            0.037169,            0.012447,            0.015142,           0.0015747,           0.0015747,            0.024025
                  69,            0.035596,            0.017678,            0.014754,             0.37406,             0.31515,              0.2859,             0.17092,            0.036568,            0.012002,            0.013728,           0.0015921,           0.0015921,            0.023642
                  70,            0.036572,            0.020068,            0.014806,             0.45071,             0.22795,             0.23183,             0.13343,            0.037511,            0.012353,            0.015708,           0.0016093,           0.0016093,            0.023259
                  71,            0.036634,            0.017233,            0.015261,             0.49831,             0.26468,             0.26171,             0.15753,            0.036415,            0.012034,            0.014255,           0.0016263,           0.0016263,            0.022876
