               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.032007,            0.017571,            0.013971,             0.56064,              0.3468,              0.3948,             0.23691,            0.031309,            0.010415,           0.0092966,           0.0017836,           0.0017836,            0.019034
                  82,            0.032312,            0.017821,            0.014231,             0.47717,             0.37647,             0.39083,             0.23336,            0.031478,            0.010508,           0.0095543,           0.0017981,           0.0017981,            0.018648
                  83,            0.031986,            0.018863,            0.013825,             0.52902,             0.35662,             0.39053,             0.23622,            0.031444,            0.010445,           0.0099008,           0.0018122,           0.0018122,            0.018262
                  84,             0.03198,            0.016954,            0.013576,             0.42742,             0.40285,             0.37959,             0.23326,            0.031272,            0.010425,           0.0097212,           0.0018262,           0.0018262,            0.017876
                  85,            0.033088,            0.017709,             0.01525,             0.59652,             0.34422,             0.40412,             0.23948,            0.031461,            0.010403,           0.0096647,           0.0018398,           0.0018398,             0.01749
                  86,            0.032722,            0.017027,            0.014826,             0.52349,             0.33225,              0.3676,              0.2171,            0.031869,            0.010547,             0.01039,           0.0018533,           0.0018533,            0.017103
                  87,            0.031604,             0.01693,            0.013168,             0.48152,             0.32374,             0.34593,             0.20521,            0.032328,            0.010728,            0.011009,           0.0018664,           0.0018664,            0.016716
                  88,            0.031843,            0.017307,            0.013192,             0.54044,             0.29268,             0.33648,             0.19883,            0.032559,            0.010927,            0.011754,           0.0018794,           0.0018794,            0.016329
                  89,            0.032377,            0.016244,            0.014849,                0.54,             0.33375,             0.39542,             0.22868,            0.031793,            0.010517,            0.010428,            0.001892,            0.001892,            0.015942
                  90,            0.031984,            0.018614,             0.01427,             0.46056,             0.31789,             0.35431,              0.2072,            0.032085,            0.010723,            0.011551,           0.0019045,           0.0019045,            0.015554
                  91,            0.031086,            0.016817,            0.013623,             0.52294,             0.37459,             0.39815,             0.23799,            0.031458,            0.010334,           0.0099225,           0.0019166,           0.0019166,            0.015167
                  92,            0.031788,            0.017076,            0.013555,             0.53143,             0.36582,             0.41052,             0.24037,            0.031309,             0.01033,           0.0095842,           0.0019285,           0.0019285,            0.014779
                  93,            0.033273,            0.017939,            0.014059,             0.62906,             0.38515,             0.42244,             0.26014,            0.030561,            0.010208,           0.0086514,           0.0019401,           0.0019401,             0.01439
                  94,            0.031583,            0.018207,            0.013016,              0.6575,             0.36608,             0.42094,             0.24992,            0.030906,            0.010306,           0.0090071,           0.0019515,           0.0019515,            0.014002
                  95,            0.031206,            0.016281,            0.013246,             0.55284,             0.36237,             0.40429,             0.24087,            0.031315,            0.010523,           0.0097909,           0.0019626,           0.0019626,            0.013613
                  96,            0.033109,            0.016934,            0.014233,             0.44239,             0.29762,              0.3106,             0.18529,            0.032752,            0.010941,            0.012199,           0.0019735,           0.0019735,            0.013223
                  97,            0.030827,            0.016503,            0.012806,             0.55502,             0.34774,             0.38755,             0.23822,            0.030809,            0.010395,           0.0095553,           0.0019841,           0.0019841,            0.012834
                  98,            0.031773,            0.018258,            0.013343,             0.66289,             0.34239,             0.40362,             0.24235,             0.03115,            0.010222,           0.0091703,           0.0019944,           0.0019944,            0.012444
                  99,            0.030744,            0.016211,             0.01275,             0.57862,             0.33373,              0.3745,             0.22294,            0.031465,            0.010503,            0.010483,           0.0020045,           0.0020045,            0.012054
                 100,            0.032769,            0.018373,            0.013899,             0.70839,             0.38224,             0.47267,             0.29139,            0.030104,           0.0099645,           0.0078174,           0.0020143,           0.0020143,            0.011664
                 101,            0.031058,             0.01825,            0.012373,             0.57953,             0.43123,             0.48068,             0.29415,            0.029897,           0.0099103,            0.007544,           0.0020238,           0.0020238,            0.011274
                 102,            0.030517,            0.016897,            0.012047,             0.59985,             0.39969,             0.43982,              0.2664,            0.030233,            0.010098,           0.0085122,           0.0020331,           0.0020331,            0.010883
                 103,            0.030863,            0.017396,            0.012199,             0.60316,             0.42292,             0.45815,             0.28424,            0.030235,           0.0099796,           0.0079069,           0.0020421,           0.0020421,            0.010492
                 104,            0.030839,            0.016645,            0.013152,             0.58753,             0.44824,             0.47009,             0.28536,            0.030104,           0.0099051,           0.0080168,           0.0020508,           0.0020508,            0.010101
                 105,            0.032185,            0.017157,            0.013407,             0.65313,             0.40638,              0.4642,              0.2885,            0.030044,           0.0099018,           0.0078454,           0.0020592,           0.0020592,           0.0097092
                 106,            0.032301,            0.017528,            0.013065,             0.61349,             0.43176,             0.49253,             0.30029,            0.029661,           0.0098579,           0.0074421,           0.0020674,           0.0020674,           0.0093174
                 107,            0.032362,            0.017016,            0.013966,             0.61796,             0.41158,             0.45042,             0.27322,            0.029946,             0.01003,           0.0084388,           0.0020753,           0.0020753,           0.0089253
                 108,            0.031838,            0.016326,            0.013806,             0.62344,             0.39652,             0.46441,             0.27088,            0.030055,            0.010038,           0.0078937,            0.002083,            0.002083,            0.008533
                 109,            0.030599,            0.016009,            0.012527,             0.53108,             0.40375,             0.42081,             0.25236,            0.030663,            0.010209,           0.0094174,           0.0020904,           0.0020904,           0.0081404
                 110,            0.031377,            0.017199,            0.013114,             0.62191,             0.43337,             0.50302,             0.30316,            0.029261,           0.0098086,           0.0073525,           0.0020975,           0.0020975,           0.0077475
                 111,            0.031052,            0.016766,             0.01243,             0.55085,             0.39555,             0.43544,             0.26985,            0.029893,            0.010014,           0.0084003,           0.0021043,           0.0021043,           0.0073543
                 112,            0.031587,             0.01622,            0.012704,             0.55621,             0.47138,             0.49549,              0.3047,            0.029417,           0.0097956,           0.0076113,           0.0021109,           0.0021109,           0.0069609
                 113,            0.030617,            0.018884,            0.012084,             0.59324,             0.43071,             0.48327,             0.29397,            0.029783,           0.0097931,           0.0078174,           0.0021172,           0.0021172,           0.0065672
                 114,            0.031359,            0.016658,             0.01293,             0.56266,             0.44991,             0.49695,             0.30126,            0.029588,            0.009767,           0.0076695,           0.0021232,           0.0021232,           0.0061732
                 115,            0.031654,            0.016314,            0.012918,             0.58964,             0.45592,             0.49995,             0.31506,            0.029036,           0.0096965,           0.0071976,           0.0021289,           0.0021289,           0.0057789
                 116,            0.031607,               0.016,            0.013425,             0.59074,             0.45562,              0.4961,             0.29906,            0.029251,           0.0099551,           0.0076176,           0.0021344,           0.0021344,           0.0053844
                 117,            0.031907,            0.015168,             0.01211,             0.62958,             0.43806,             0.49326,             0.29136,            0.029575,           0.0098315,           0.0072044,           0.0021396,           0.0021396,           0.0049896
                 118,            0.031302,            0.016603,            0.012185,             0.51675,             0.27976,             0.29125,               0.152,            0.033811,            0.011168,            0.013941,           0.0021445,           0.0021445,           0.0045945
                 119,            0.031084,            0.017002,            0.012288,             0.56841,             0.31618,             0.32825,             0.19473,            0.032634,            0.010738,            0.012898,           0.0021492,           0.0021492,           0.0041992
                 120,            0.031464,            0.017271,             0.01269,             0.63161,             0.44389,             0.50629,             0.30627,            0.029527,           0.0096536,           0.0070469,           0.0021536,           0.0021536,           0.0038036
                 121,            0.031783,             0.01614,            0.013419,             0.60515,             0.42083,             0.46558,             0.28035,            0.030302,           0.0099436,             0.00838,           0.0021577,           0.0021577,           0.0034077
                 122,             0.03055,            0.016022,            0.011419,             0.52346,             0.37725,             0.42174,             0.25039,            0.030557,            0.010295,           0.0092651,           0.0021616,           0.0021616,           0.0030116
