               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.025679,            0.015297,           0.0091516,              0.7648,             0.72198,             0.77847,             0.52637,            0.018621,           0.0073818,           0.0026552,           0.0020413,           0.0020413,           0.0020413
                 135,            0.025118,             0.01377,           0.0090235,             0.78812,             0.70327,             0.77922,               0.518,            0.019464,           0.0073753,           0.0026425,           0.0020268,           0.0020268,           0.0020268
                 136,             0.02419,            0.013285,           0.0067661,             0.79768,             0.70279,             0.77447,             0.50686,            0.020181,           0.0073517,           0.0026202,           0.0020123,           0.0020123,           0.0020123
                 137,            0.024877,            0.012085,           0.0085548,             0.76349,             0.73089,             0.78043,             0.52326,            0.019022,           0.0073859,           0.0025718,           0.0019977,           0.0019977,           0.0019977
                 138,            0.024145,            0.013446,           0.0080429,             0.73895,             0.75534,             0.78338,             0.53022,            0.018857,           0.0073786,            0.002561,           0.0019831,           0.0019831,           0.0019831
                 139,            0.024696,            0.015463,           0.0076525,              0.7584,             0.73864,             0.78123,               0.517,            0.019019,           0.0073311,           0.0025337,           0.0019685,           0.0019685,           0.0019685
                 140,            0.024837,             0.01592,           0.0087207,             0.76012,             0.73144,             0.78221,             0.52323,            0.018998,           0.0073008,            0.002519,           0.0019538,           0.0019538,           0.0019538
                 141,            0.024049,            0.013995,           0.0071591,             0.78835,             0.71848,             0.78879,             0.52706,            0.018735,           0.0072602,           0.0025201,           0.0019392,           0.0019392,           0.0019392
                 142,            0.026064,            0.014173,           0.0091114,             0.75817,             0.74104,             0.79041,              0.5202,            0.019284,           0.0072437,           0.0025114,           0.0019245,           0.0019245,           0.0019245
                 143,            0.024372,            0.014376,           0.0080351,             0.77388,             0.73355,             0.79016,             0.52029,            0.018716,           0.0072428,           0.0024889,           0.0019098,           0.0019098,           0.0019098
                 144,            0.024001,            0.015021,           0.0085604,             0.77588,             0.73272,             0.78424,             0.53856,            0.018485,           0.0072219,           0.0024725,           0.0018951,           0.0018951,           0.0018951
                 145,            0.023682,            0.014454,            0.008641,             0.78089,             0.73449,             0.78596,             0.52898,            0.018393,           0.0072053,           0.0024523,           0.0018804,           0.0018804,           0.0018804
                 146,            0.025781,            0.014854,           0.0093712,             0.78079,             0.73615,             0.78785,             0.54497,             0.01811,           0.0071831,           0.0024409,           0.0018657,           0.0018657,           0.0018657
                 147,            0.024793,            0.014156,           0.0087356,             0.77934,             0.73406,             0.78691,             0.52778,            0.018312,           0.0071937,           0.0024361,            0.001851,            0.001851,            0.001851
                 148,             0.02418,            0.013262,           0.0080641,             0.77971,             0.73076,             0.78555,             0.53806,             0.01859,           0.0071748,           0.0024253,           0.0018362,           0.0018362,           0.0018362
                 149,            0.024387,            0.013779,           0.0085207,             0.80179,              0.7209,             0.78553,             0.52977,            0.018346,           0.0071706,           0.0024129,           0.0018215,           0.0018215,           0.0018215
                 150,             0.02498,             0.01547,           0.0084984,             0.80821,             0.72582,             0.78796,              0.5422,            0.017946,           0.0071344,           0.0023959,           0.0018067,           0.0018067,           0.0018067
