               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.031733,            0.016472,            0.010759,              0.7011,             0.59411,             0.63687,             0.41885,            0.024826,           0.0091323,           0.0044962,           0.0017836,           0.0017836,            0.019034
                  82,            0.029897,            0.017843,            0.010671,             0.71479,             0.58977,             0.63865,             0.41403,             0.02502,           0.0090958,            0.004473,           0.0017981,           0.0017981,            0.018648
                  83,            0.031525,            0.018851,            0.010879,             0.72836,             0.57426,             0.63384,             0.41881,            0.024803,           0.0090985,           0.0044703,           0.0018122,           0.0018122,            0.018262
                  84,            0.030893,            0.015835,            0.010408,             0.67783,             0.59875,             0.62975,             0.41416,            0.024905,           0.0090767,           0.0044605,           0.0018262,           0.0018262,            0.017876
                  85,            0.030419,            0.017978,            0.010638,               0.731,             0.56158,              0.6376,             0.42086,              0.0248,           0.0090526,           0.0044348,           0.0018398,           0.0018398,             0.01749
                  86,            0.032757,            0.016514,            0.012044,             0.72176,             0.57053,             0.63768,             0.42162,             0.02489,           0.0090402,           0.0044101,           0.0018533,           0.0018533,            0.017103
                  87,            0.030645,            0.016866,           0.0097125,             0.70954,             0.56801,             0.63566,              0.4225,            0.024964,           0.0090678,           0.0044523,           0.0018664,           0.0018664,            0.016716
                  88,            0.030309,            0.017082,           0.0096833,              0.7234,             0.56699,             0.64098,             0.42474,            0.024863,           0.0090604,           0.0043845,           0.0018794,           0.0018794,            0.016329
                  89,            0.031925,             0.01658,            0.011759,             0.65043,             0.58645,             0.64066,             0.41564,            0.024877,           0.0090444,           0.0043967,            0.001892,            0.001892,            0.015942
                  90,            0.031351,            0.018414,            0.010954,             0.61578,             0.62351,             0.63764,             0.41456,            0.024783,           0.0090375,           0.0043596,           0.0019045,           0.0019045,            0.015554
                  91,            0.031378,            0.017309,             0.01032,             0.77294,             0.54851,              0.6507,              0.4231,            0.024709,           0.0090209,           0.0042779,           0.0019166,           0.0019166,            0.015167
                  92,            0.031137,            0.017445,            0.010543,             0.77609,             0.57243,             0.65475,              0.4293,             0.02468,           0.0089775,           0.0042434,           0.0019285,           0.0019285,            0.014779
                  93,            0.030665,            0.017574,           0.0098486,             0.79017,             0.56658,             0.65705,             0.43462,              0.0246,           0.0089776,           0.0042049,           0.0019401,           0.0019401,             0.01439
                  94,            0.030877,            0.017307,            0.010891,             0.74717,             0.57307,             0.65479,             0.43021,            0.024515,           0.0089767,           0.0041741,           0.0019515,           0.0019515,            0.014002
                  95,            0.029061,             0.01528,           0.0093005,             0.63897,             0.62934,             0.65562,             0.42785,            0.024702,           0.0089444,           0.0042028,           0.0019626,           0.0019626,            0.013613
                  96,            0.031241,             0.01762,            0.010435,             0.68479,             0.60235,             0.65625,             0.43307,            0.024417,           0.0089032,           0.0041503,           0.0019735,           0.0019735,            0.013223
                  97,            0.030267,            0.016609,           0.0095532,             0.71043,             0.59557,             0.66318,             0.43534,            0.024404,            0.008868,           0.0040949,           0.0019841,           0.0019841,            0.012834
                  98,            0.030831,            0.016911,            0.010393,               0.693,             0.60609,             0.66091,             0.43486,            0.024372,           0.0088191,            0.004077,           0.0019944,           0.0019944,            0.012444
                  99,            0.030326,            0.016851,           0.0098412,             0.71679,             0.60282,             0.65697,             0.43353,            0.024584,           0.0087965,           0.0041026,           0.0020045,           0.0020045,            0.012054
                 100,             0.03066,            0.016385,            0.010614,             0.76184,             0.58171,             0.65608,             0.43332,            0.024573,           0.0087938,           0.0041417,           0.0020143,           0.0020143,            0.011664
                 101,            0.031785,            0.018693,            0.010679,             0.71831,             0.60127,             0.66342,             0.44313,            0.024239,           0.0087326,            0.003915,           0.0020238,           0.0020238,            0.011274
                 102,            0.030942,            0.016179,           0.0095915,             0.68937,             0.60915,             0.66395,             0.44344,            0.024223,           0.0087351,           0.0038885,           0.0020331,           0.0020331,            0.010883
                 103,            0.031294,            0.016204,            0.010571,             0.71533,              0.6201,             0.67693,             0.44104,            0.024224,           0.0086994,           0.0038626,           0.0020421,           0.0020421,            0.010492
                 104,            0.030359,            0.015881,           0.0096446,             0.71793,             0.62255,             0.67738,             0.43873,            0.024121,           0.0086762,           0.0038262,           0.0020508,           0.0020508,            0.010101
                 105,            0.030343,            0.016811,           0.0098058,             0.68723,             0.62069,             0.67811,              0.4379,            0.024156,           0.0086447,           0.0038271,           0.0020592,           0.0020592,           0.0097092
                 106,            0.030122,            0.015621,           0.0094836,             0.74987,             0.61916,             0.68964,              0.4401,            0.024186,           0.0086244,           0.0037676,           0.0020674,           0.0020674,           0.0093174
                 107,            0.032591,             0.01897,            0.010963,             0.73874,             0.61561,             0.68557,             0.43854,            0.024395,           0.0086193,           0.0037327,           0.0020753,           0.0020753,           0.0089253
                 108,            0.031337,            0.018224,            0.011034,              0.7527,             0.61466,               0.685,              0.4482,            0.024062,           0.0086263,            0.003729,            0.002083,            0.002083,            0.008533
                 109,            0.029887,             0.01691,           0.0096678,              0.7727,             0.60922,             0.68798,             0.44566,            0.024016,            0.008609,           0.0036852,           0.0020904,           0.0020904,           0.0081404
                 110,            0.030384,            0.017856,           0.0095003,             0.77353,             0.59974,              0.6862,             0.44481,            0.024003,           0.0086051,           0.0036597,           0.0020975,           0.0020975,           0.0077475
                 111,            0.031118,            0.016499,            0.010701,             0.80142,             0.59558,              0.6886,             0.45533,            0.023905,           0.0086101,           0.0036353,           0.0021043,           0.0021043,           0.0073543
                 112,            0.030232,            0.016437,           0.0091725,              0.7647,              0.6027,             0.68503,             0.44929,            0.023917,           0.0086037,           0.0036153,           0.0021109,           0.0021109,           0.0069609
                 113,            0.030815,            0.018154,            0.010177,             0.78088,             0.60685,             0.68611,             0.45213,            0.023857,           0.0085741,            0.003588,           0.0021172,           0.0021172,           0.0065672
                 114,            0.030068,              0.0155,            0.010206,             0.79433,             0.59968,             0.69209,             0.45586,            0.023835,           0.0085256,           0.0035919,           0.0021232,           0.0021232,           0.0061732
                 115,            0.031028,            0.016046,            0.011224,             0.77474,              0.6132,             0.69097,             0.45218,            0.023958,           0.0084896,            0.003555,           0.0021289,           0.0021289,           0.0057789
                 116,             0.03079,            0.014933,            0.009739,             0.74353,             0.62805,             0.69851,             0.46539,            0.023616,           0.0084493,           0.0035117,           0.0021344,           0.0021344,           0.0053844
                 117,            0.029468,            0.014735,           0.0090416,             0.80329,             0.60428,             0.70383,             0.46724,            0.023609,           0.0084125,           0.0035002,           0.0021396,           0.0021396,           0.0049896
                 118,            0.029014,            0.016141,           0.0094894,             0.78915,             0.60531,             0.69993,             0.46505,             0.02356,           0.0083821,           0.0034941,           0.0021445,           0.0021445,           0.0045945
                 119,            0.028859,            0.015781,             0.00957,             0.79725,             0.61374,             0.70499,             0.46564,            0.023625,           0.0083977,           0.0034671,           0.0021492,           0.0021492,           0.0041992
                 120,            0.030537,             0.01618,           0.0091962,             0.80451,              0.6026,             0.69791,             0.46091,            0.023657,             0.00841,           0.0034577,           0.0021536,           0.0021536,           0.0038036
                 121,            0.031117,            0.015484,            0.011469,             0.77801,             0.61904,             0.70438,             0.46125,            0.023829,           0.0084288,           0.0034088,           0.0021577,           0.0021577,           0.0034077
                 122,            0.029832,            0.016021,           0.0088611,             0.76895,              0.6193,             0.70205,             0.45816,            0.023583,           0.0084212,           0.0033766,           0.0021616,           0.0021616,           0.0030116
                 123,             0.03061,            0.016906,            0.010022,             0.78401,             0.61895,              0.7092,             0.46183,            0.023661,           0.0083943,           0.0033698,           0.0021652,           0.0021652,           0.0026152
                 124,            0.030033,            0.017204,            0.010149,              0.8067,             0.61353,             0.71125,             0.47278,            0.023422,           0.0083734,           0.0033522,           0.0021685,           0.0021685,           0.0022185
                 125,            0.030973,            0.015763,           0.0096854,             0.78932,             0.61932,             0.70436,             0.46631,            0.023578,           0.0083746,           0.0034036,           0.0021564,           0.0021564,           0.0021564
                 126,            0.030855,             0.01636,             0.00946,             0.80192,             0.63188,             0.71559,             0.47056,            0.023323,           0.0083668,           0.0033515,           0.0021564,           0.0021564,           0.0021564
                 127,            0.030595,            0.016708,           0.0097422,             0.77326,             0.63228,             0.71461,             0.47223,            0.023352,           0.0083392,           0.0033068,           0.0021422,           0.0021422,           0.0021422
                 128,            0.030463,            0.016753,            0.009836,              0.7968,              0.6267,             0.71383,             0.46916,              0.0235,           0.0083514,           0.0033567,           0.0021279,           0.0021279,           0.0021279
                 129,             0.02961,            0.017086,           0.0094031,             0.79513,             0.62695,             0.71304,             0.47463,            0.023304,           0.0083308,           0.0033394,           0.0021135,           0.0021135,           0.0021135
                 130,            0.028392,            0.013702,           0.0082823,             0.80469,             0.63348,             0.72358,             0.47807,            0.023213,           0.0082858,           0.0032679,           0.0020991,           0.0020991,           0.0020991
                 131,            0.029523,            0.016401,           0.0088538,             0.81325,             0.61821,             0.72324,             0.47974,             0.02337,           0.0081961,           0.0031941,           0.0020847,           0.0020847,           0.0020847
                 132,            0.030178,            0.015641,           0.0097677,             0.79813,             0.63113,              0.7287,             0.48282,            0.023178,           0.0081536,            0.003193,           0.0020703,           0.0020703,           0.0020703
                 133,            0.029699,            0.016145,             0.00962,             0.81631,             0.61557,             0.71924,              0.4808,            0.023164,           0.0081476,           0.0031823,           0.0020558,           0.0020558,           0.0020558
                 134,            0.030322,            0.017196,            0.010293,             0.81047,             0.63362,              0.7253,             0.48391,             0.02307,           0.0081354,           0.0031189,           0.0020413,           0.0020413,           0.0020413
                 135,            0.028951,            0.014803,           0.0094926,             0.78162,             0.64905,             0.72647,             0.48777,            0.023017,           0.0081015,           0.0030783,           0.0020268,           0.0020268,           0.0020268
                 136,            0.028212,            0.015587,           0.0082258,             0.79825,              0.6473,              0.7369,             0.49429,            0.022944,           0.0080654,           0.0030628,           0.0020123,           0.0020123,           0.0020123
                 137,            0.028723,            0.015306,           0.0074454,             0.79864,             0.64603,             0.73607,             0.50124,            0.022812,           0.0080485,           0.0030786,           0.0019977,           0.0019977,           0.0019977
                 138,            0.029332,            0.015109,           0.0089629,             0.86143,             0.60777,             0.73389,             0.49611,            0.022933,           0.0080475,           0.0030733,           0.0019831,           0.0019831,           0.0019831
                 139,            0.029818,            0.017145,           0.0082161,             0.77097,             0.66151,             0.73456,             0.49816,            0.022747,           0.0080306,            0.003059,           0.0019685,           0.0019685,           0.0019685
                 140,            0.029243,            0.015576,            0.008599,             0.80212,             0.64892,             0.73565,             0.50236,            0.022731,           0.0079977,           0.0030052,           0.0019538,           0.0019538,           0.0019538
                 141,            0.027225,            0.015496,           0.0070082,             0.73952,              0.6881,             0.74059,             0.50192,            0.022724,           0.0079956,           0.0029772,           0.0019392,           0.0019392,           0.0019392
                 142,            0.029294,            0.015238,           0.0088519,             0.83026,             0.64598,             0.74351,             0.49377,            0.022877,           0.0079749,            0.002966,           0.0019245,           0.0019245,           0.0019245
                 143,            0.029208,            0.016382,           0.0082195,             0.81111,             0.66327,              0.7466,             0.50328,            0.022812,           0.0079942,           0.0029603,           0.0019098,           0.0019098,           0.0019098
                 144,            0.029521,            0.016218,           0.0077865,             0.81218,             0.66091,             0.74685,              0.4948,            0.022785,           0.0079581,           0.0029157,           0.0018951,           0.0018951,           0.0018951
                 145,             0.02884,            0.016794,           0.0086382,             0.81303,             0.65868,             0.74453,             0.50333,            0.022598,           0.0079239,           0.0029034,           0.0018804,           0.0018804,           0.0018804
                 146,            0.031388,            0.018598,            0.010452,              0.7942,             0.68355,             0.74984,             0.50109,            0.022548,           0.0079039,           0.0028822,           0.0018657,           0.0018657,           0.0018657
                 147,            0.030252,            0.017207,           0.0087311,             0.81896,               0.685,             0.75475,             0.50467,            0.022579,           0.0079298,           0.0028631,            0.001851,            0.001851,            0.001851
