               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.051629,            0.022366,            0.029278,             0.18514,           0.0037556,          0.00028897,          0.00016609,             0.05219,            0.014014,            0.028551,           0.0018794,           0.0018794,            0.016329
                  89,            0.051663,            0.024989,            0.029135,             0.11272,          0.00011134,          1.7638e-06,          3.5805e-07,            0.053421,            0.017887,            0.030208,            0.001892,            0.001892,            0.015942
                  90,            0.052115,            0.021726,            0.028234,          0.00018299,           0.0018402,          1.5557e-05,          3.0745e-06,            0.053312,            0.017398,             0.02939,           0.0019045,           0.0019045,            0.015554
                  91,            0.050904,            0.018608,            0.029222,             0.12699,          0.00027835,          2.0548e-05,           3.494e-06,            0.052708,            0.015139,            0.028652,           0.0019166,           0.0019166,            0.015167
                  92,            0.050497,            0.021636,            0.028382,             0.26774,          0.00038969,          1.7274e-05,          3.1867e-06,            0.053355,            0.014462,            0.028828,           0.0019285,           0.0019285,            0.014779
                  93,            0.051091,            0.023661,            0.028618,             0.26771,          0.00038969,           1.781e-05,          2.7737e-06,            0.053402,            0.014371,            0.028743,           0.0019401,           0.0019401,             0.01439
                  94,            0.051838,             0.02356,            0.028851,          0.00049455,             0.01312,          0.00041916,          0.00017907,            0.053026,            0.013891,            0.028497,           0.0019515,           0.0019515,            0.014002
                  95,            0.051835,            0.022068,            0.028449,           0.0033396,            0.017319,           0.0018375,           0.0013575,            0.053084,            0.013802,            0.028387,           0.0019626,           0.0019626,            0.013613
                  96,            0.051801,            0.023476,            0.028633,           0.0015543,            0.015175,           0.0011373,          0.00053175,            0.053214,             0.01396,            0.028532,           0.0019735,           0.0019735,            0.013223
                  97,            0.051726,            0.026151,            0.028817,          6.3078e-05,           0.0015588,          9.2188e-06,           2.556e-06,            0.053984,            0.015888,            0.029075,           0.0019841,           0.0019841,            0.012834
                  98,            0.052038,             0.02343,            0.029262,          4.0357e-05,          0.00011134,          5.5377e-07,          2.6491e-07,             0.05516,            0.021179,            0.029367,           0.0019944,           0.0019944,            0.012444
                  99,             0.05043,            0.020995,            0.028841,          3.3495e-05,          0.00011134,          4.6428e-07,          1.5923e-07,            0.054568,            0.020023,            0.029323,           0.0020045,           0.0020045,            0.012054
                 100,             0.05133,            0.023496,            0.029388,          1.8127e-05,           5.567e-05,          1.9455e-07,           3.891e-08,            0.054299,            0.019742,            0.029369,           0.0020143,           0.0020143,            0.011664
                 101,            0.051711,            0.023132,            0.028262,          6.0307e-05,          0.00061237,          3.3601e-06,          8.2702e-07,            0.053359,            0.017105,            0.029217,           0.0020238,           0.0020238,            0.011274
                 102,            0.051371,            0.021484,            0.028956,           0.0030483,            0.015446,            0.001249,          0.00037706,            0.053115,            0.014406,            0.028583,           0.0020331,           0.0020331,            0.010883
                 103,            0.051624,            0.020973,             0.02872,           0.0032901,           0.0092173,          0.00095791,          0.00059928,            0.052666,            0.014319,            0.028435,           0.0020421,           0.0020421,            0.010492
                 104,            0.051519,            0.022778,            0.029107,          0.00090294,            0.010465,          0.00037424,          0.00016355,            0.052118,            0.013928,            0.028062,           0.0020508,           0.0020508,            0.010101
                 105,            0.051766,            0.023065,            0.028308,            0.014206,           0.0056936,           0.0010346,          0.00034929,            0.052172,            0.014137,            0.027998,           0.0020592,           0.0020592,           0.0097092
                 106,             0.05157,            0.025967,            0.028385,            0.014203,            0.007683,           0.0019104,           0.0002161,            0.052842,            0.014318,            0.028213,           0.0020674,           0.0020674,           0.0093174
                 107,            0.051687,            0.023226,             0.02794,            0.014208,           0.0057193,          0.00099141,          0.00030712,            0.052759,            0.014289,            0.028345,           0.0020753,           0.0020753,           0.0089253
                 108,            0.051003,              0.0205,            0.027976,          0.00017018,           0.0053957,          5.3698e-05,          2.8438e-05,            0.052527,            0.014105,            0.028194,            0.002083,            0.002083,            0.008533
                 109,            0.050892,            0.023257,            0.029547,             0.14099,          0.00016701,          9.7135e-06,           1.834e-06,            0.052736,            0.014508,            0.028545,           0.0020904,           0.0020904,           0.0081404
                 110,            0.051099,            0.021753,            0.027998,            0.070483,          0.00072371,          1.2033e-05,          1.7947e-06,            0.052538,            0.013892,            0.028239,           0.0020975,           0.0020975,           0.0077475
                 111,            0.051076,            0.023174,            0.028786,          0.00052505,           0.0067875,          0.00021867,          9.3812e-05,            0.052112,            0.013938,            0.027757,           0.0021043,           0.0021043,           0.0073543
                 112,            0.050456,            0.020489,            0.027813,             0.15637,            0.014459,           0.0014055,          0.00070378,            0.052503,            0.013961,            0.028206,           0.0021109,           0.0021109,           0.0069609
                 113,            0.051465,            0.023775,             0.02798,           0.0011957,            0.019698,           0.0006652,          0.00029579,            0.052935,            0.013872,            0.028337,           0.0021172,           0.0021172,           0.0065672
                 114,            0.051009,            0.021854,            0.027957,              0.1001,          0.00033402,          7.8781e-05,          1.9658e-05,            0.052071,            0.014334,            0.027845,           0.0021232,           0.0021232,           0.0061732
                 115,            0.051229,            0.020916,            0.029279,            0.098694,           0.0011134,          2.3646e-05,          3.7767e-06,            0.052439,            0.014257,            0.028254,           0.0021289,           0.0021289,           0.0057789
                 116,            0.051683,            0.021028,            0.028235,            0.070516,          0.00044536,          2.0397e-05,          3.5475e-06,            0.052137,            0.014099,            0.027937,           0.0021344,           0.0021344,           0.0053844
                 117,            0.051029,            0.022853,            0.028116,             0.14114,          0.00016701,            1.74e-05,          4.3615e-06,            0.052178,            0.014079,            0.027949,           0.0021396,           0.0021396,           0.0049896
                 118,            0.050922,            0.022762,            0.029079,           0.0028406,           0.0059103,          0.00061388,          0.00012287,            0.052089,            0.014047,            0.027868,           0.0021445,           0.0021445,           0.0045945
                 119,            0.051768,            0.021755,            0.028327,           0.0070631,           0.0053536,           0.0023872,           0.0011918,              0.0526,            0.014104,             0.02827,           0.0021492,           0.0021492,           0.0041992
                 120,            0.051588,            0.021246,            0.028318,           0.0073581,            0.012548,           0.0040773,           0.0016642,            0.052744,            0.013938,            0.028066,           0.0021536,           0.0021536,           0.0038036
                 121,            0.050752,            0.021401,            0.028204,             0.12616,           0.0016401,           0.0014867,          0.00020904,             0.05266,            0.014108,            0.027993,           0.0021577,           0.0021577,           0.0034077
                 122,            0.050878,            0.022616,            0.028536,            0.056911,           0.0026979,          6.2053e-05,          1.8288e-05,            0.052722,             0.01449,            0.028006,           0.0021616,           0.0021616,           0.0030116
                 123,            0.051015,             0.02155,            0.028456,            0.084692,          0.00016701,           2.872e-05,          1.4506e-05,            0.052133,            0.014604,            0.027962,           0.0021652,           0.0021652,           0.0026152
                 124,            0.050967,            0.022456,            0.028171,             0.18332,          0.00022268,          4.1481e-05,           1.984e-05,             0.05188,            0.014215,            0.027971,           0.0021685,           0.0021685,           0.0022185
                 125,            0.051617,            0.024503,            0.028317,             0.18338,          0.00022268,          2.3101e-05,           5.294e-06,            0.052087,            0.014079,            0.028188,           0.0021564,           0.0021564,           0.0021564
